Document ID,Document Description,URL,Document Type,Photo Taken Time,Created By,Customer ID
3719962,No Sale Survey SAM'S FOOD MART (ROCKAWAY RD),https://cdn.e8.co/JEC/S3Images/a075e9643a3e073bf4b575c3c89d9fd8.jpg,Default,7/20/2023 11:56 AM,vlockette,27873610
3720623,No Sale Survey STONECREST PACKAGE,https://cdn.e8.co/JEC/S3Images/fbaba4d315c580ca4740abc7e8609a3d.jpg,Default,7/20/2023 5:22 PM,hwalker,27871935
3722556,No Sale Survey CAL'S #2260,https://cdn.e8.co/JEC/S3Images/0708678de7537e45f6243c5f977a7d75.jpg,Default,7/21/2023 6:09 PM,rvelasquez,27870523
3725459,No Sale Survey BP (SHURLING),https://cdn.e8.co/JEC/S3Images/1605bfce7c88402e7b9b8b2a072dc8d4.jpg,Default,7/24/2023 8:35 AM,JRivera,13255
3726548,No Sale Survey BUDDY'S,https://cdn.e8.co/JEC/S3Images/95bbb2c71fd439a4895affee2b3ec284.jpg,Default,7/24/2023 2:08 PM,Ebullock,11061
3726620,No Sale Survey OASIS DISCOUNT,https://cdn.e8.co/JEC/S3Images/bae8f9bf7e5e1821570b7e8636a9b782.jpg,Default,7/24/2023 2:51 PM,epompa,27874359
3727870,No Sale Survey MARKET AT THE GROVE,,Default,7/25/2023 11:52 AM,KBatye,27875344
3726132,No Sale Survey CITGO (SCOTT BLVD),https://cdn.e8.co/JEC/S3Images/317c60ac0d4540bae29855de85bb3a19.jpg,Default,7/24/2023 12:06 PM,mhankerson,11908
3726109,No Sale Survey DOLLAR GENERAL #23928,https://cdn.e8.co/JEC/S3Images/007e5a44640e4c9eb4712f1e22ca37df.jpg,Default,7/24/2023 12:02 PM,CBurke,27875169
3726581,No Sale Survey CHEVRON FOOD MART (HUGH HOWELL),https://cdn.e8.co/JEC/S3Images/b14ba767da4ad317b2487f4236190b8d.jpg,Default,7/24/2023 2:31 PM,dedouglas,11398
3726626,No Sale Survey TAQUERIA RIO BRAVO,https://cdn.e8.co/JEC/S3Images/0154f71068cf9473df82e4e7d6573f54.jpg,Default,7/24/2023 2:54 PM,jduran,27875795
3720054,No Sale Survey WEST TEXAS GOLF LOUNGE,https://cdn.e8.co/JEC/S3Images/9a7988a44ac5fef25721c7eec5bb321b.jpg,Default,7/20/2023 12:33 PM,JRangel,27876045
3725676,No Sale Survey DOLLAR GENERAL #1055,https://cdn.e8.co/JEC/S3Images/4174300802039924d5d333ebf9cd7134.jpg,Default,7/24/2023 9:35 AM,jguidry,7964
3726617,No Sale Survey UNITED #527,https://cdn.e8.co/JEC/S3Images/99569901ba2ba00fa166e2b90f2c818f.jpg,Default,7/24/2023 2:51 PM,epompa,4685
3717369,No Sale Survey ALLSUP'S #102301,https://cdn.e8.co/JEC/S3Images/6d2099c591e26f3d98b5134348e02270.jpg,Default,7/19/2023 7:14 AM,btrahan,27873560
3717597,No Sale Survey STARSVILLE STORE,https://cdn.e8.co/JEC/S3Images/38a30dbe8326f95075cc7acdab7c4c9b.jpg,Default,7/19/2023 8:17 AM,rwortman,17557
3718516,No Sale Survey DOLLAR GENERAL #13115,https://cdn.e8.co/JEC/S3Images/caca307793315b18de8bb79f5ebadb7e.jpg,Default,7/19/2023 12:57 PM,Swillis,27863405
3718470,No Sale Survey BJ'S FOOD MART #4,,Default,7/19/2023 12:16 PM,JStephens,24575
3718936,No Sale Survey SONIK FOOD MART,https://cdn.e8.co/JEC/S3Images/14e11bbac7788383d19c15de28931f16.jpg,Default,7/19/2023 4:45 PM,arico,27874452
3719413,No Sale Survey TUGALO FOOD MART,https://cdn.e8.co/JEC/S3Images/61b477891728ababb5c6e1a247048892.jpg,Default,7/20/2023 8:39 AM,chharris,27868221
3719549,No Sale Survey LA SUPERIOR MARKETS,https://cdn.e8.co/JEC/S3Images/5edfb6a446470b8a0936ce3c08a285fb.jpg,Default,7/20/2023 9:21 AM,erodriguez,27874269
3719550,No Sale Survey ACCESS FOOD MART,https://cdn.e8.co/JEC/S3Images/559819137193cf61fdf500fc1e2bd54c.jpg,Default,7/20/2023 9:27 AM,ARubio,27872071
3719946,No Sale Survey SHELL FOOD MART (ALPHARETTA HW,https://cdn.e8.co/JEC/S3Images/04658d86e3a0368b9109c61e0e122cfc.jpg,Default,7/20/2023 11:43 AM,rmurillo,13068
3720343,No backstock,https://cdn.e8.co/JEC/S3Images/9dee8d27027741f5a1efcbb979e36d96.jpg,Default,7/20/2023 2:08 PM,rmoses,27875973
3720378,No Sale Survey THE LIBRARY BAR (VIVA),https://cdn.e8.co/JEC/S3Images/4bc54699392e3047cf26e5755b4179f7.jpg,Default,7/20/2023 2:19 PM,TTurner,27871549
3721220,No Sale Survey NOTHIN BUTT SMOKES #9,https://cdn.e8.co/JEC/S3Images/a48174441f72232fbc806d1ec631ec29.jpg,Default,7/21/2023 8:44 AM,arevilla,8053
3720346,Scanner down Michelle,https://cdn.e8.co/JEC/S3Images/09456381bc849b6275cd9794a48467c2.jpg,Default,7/20/2023 2:10 PM,RuGonzales,19441
3721571,No Sale Survey CAL'S #5026,https://cdn.e8.co/JEC/S3Images/380f5995fb06542963fe6276265575b6.jpg,Default,7/21/2023 10:41 AM,jguidry,27870515
3721580,No Sale Survey DUTCHESS,https://cdn.e8.co/JEC/S3Images/a75652d0366ce7962f9c23a8cf43dad1.jpg,Default,7/21/2023 10:40 AM,TDecroix,8572
3725231,No Sale Survey CHEVRON FOODMART TARA BLVD,https://cdn.e8.co/JEC/S3Images/c42ce60e06b1845d79e1445bcff04844.jpg,Default,7/24/2023 7:19 AM,mgassett,27864221
3726056,No Sale Survey TEXAN MARKET (AMHERST,https://cdn.e8.co/JEC/S3Images/49fef01784e293506741021060957148.jpg,Default,7/24/2023 11:43 AM,HKamalaldin,9470
3726089,No Sale Survey AMORE ITALIAN RESTAURANT,https://cdn.e8.co/JEC/S3Images/77e49391ba8d294f33b7437e10def0d7.jpg,Default,7/24/2023 11:55 AM,JFlores,27872255
3721595,No Sale Survey DOLLAR GENERAL #1641,https://cdn.e8.co/JEC/S3Images/6ce90e0324892dd111b2f25e79698ef6.jpg,Default,7/21/2023 10:46 AM,rgephardt,7937
3721061,No Sale Survey WALMART SUPERCENTER #438,https://cdn.e8.co/JEC/S3Images/e2d1394bf2bfb9536bc2262c10b6cc5d.jpg,Default,7/21/2023 7:48 AM,JFlores,27865079
3720603,No Sale Survey DOLLAR GENERAL #9347,https://cdn.e8.co/JEC/S3Images/f2475c8f7e674335b213a46957900206.jpg,Default,7/20/2023 4:08 PM,JZamora,3679
3721684,No Sale Survey CHEVRON (TARA BLVD JONESBORO),https://cdn.e8.co/JEC/S3Images/7dc5932070b8c5da6708658aadbc5df6.jpg,Default,7/21/2023 11:16 AM,mgassett,10338
3721698,No Sale Survey PEACHTREE SHELL,https://cdn.e8.co/JEC/S3Images/809529429bf8883e3269dea3ea97b957.jpg,Default,7/21/2023 11:27 AM,JeWalker,27868652
3727617,No Sale Survey MURPHY OIL #6788,,Default,7/25/2023 10:48 AM,sadside,25031
3727614,No Sale Survey SNICKLEFRITZ,https://cdn.e8.co/JEC/S3Images/d35e7213bf55e6cc40f1d290377abb2a.jpg,Default,7/25/2023 10:24 AM,PLauletta,27874698
3727828,No Sale Survey RIVERVIEW RESTAURANT & BAR,,Default,7/25/2023 11:40 AM,SBergeron,27875886
3721674,No Sale Survey THE RUSTY BUCKET BBQ & TAVERN,https://cdn.e8.co/JEC/S3Images/b799401800054aa428bd664d28b6a9ec.jpg,Default,7/21/2023 11:16 AM,jduran,27873666
3722141,No Sale Survey CAL'S #0243,https://cdn.e8.co/JEC/S3Images/bb9397c4f7a1b570c66640d0d6126c34.jpg,Default,7/21/2023 12:57 PM,JNorris_2,27870506
3722155,No Sale Survey KINGS MINI MART (N MAIN ST),https://cdn.e8.co/JEC/S3Images/5fa6889aed2a0c3fff15c3bf0041f6bd.jpg,Default,7/21/2023 1:36 PM,TDecroix,27869551
3725843,No Sale Survey UNITED #508 FUEL CENTER,https://cdn.e8.co/JEC/S3Images/c0a7d3daec391b49fdd4d4d95c9f90be.jpg,Default,7/24/2023 10:37 AM,mcastilleja,27876231
3727825,No Sale Survey DOLLAR GENERAL #2001,,Default,7/25/2023 11:38 AM,JStephens,26358
3725879,No Sale Survey SHOP N GO,https://cdn.e8.co/JEC/S3Images/56c93b63c969d072be4e5ebe320bd640.jpg,Default,7/24/2023 10:45 AM,TDecroix,9214
3727798,Tell cell,https://cdn.e8.co/JEC/S3Images/e2c9b6046c33f6f5ac12707c1b189aa0.jpg,Default,7/25/2023 11:32 AM,aaragon,8164
3719851,No Sale Survey DOLLAR GENERAL #14848,https://cdn.e8.co/JEC/S3Images/41f1404ff1f1f0692ea16f25ed8dacbe.jpg,Default,7/20/2023 11:07 AM,ARubio,27864456
3719897,No Sale Survey DOLLAR GENERAL #12663,https://cdn.e8.co/JEC/S3Images/19227dd144667120162b9990fb5b1404.jpg,Default,7/20/2023 11:26 AM,TJones2,27597
3720498,No Sale Survey POP SHELF #24504,https://cdn.e8.co/JEC/S3Images/247187e90b156058381d97c42f75eb18.jpg,Default,7/20/2023 2:49 PM,BGailey,27875576
3722516,No Sale Survey PILOT TRAVEL CENTER#1161,https://cdn.e8.co/JEC/S3Images/bf7a9aa974a98c43b40ba6d4024d3db5.jpg,Default,7/21/2023 4:57 PM,RPerez,27870846
3726356,No Sale Survey UNIVERSITY PHARMACY,https://cdn.e8.co/JEC/S3Images/5358c19d522acfbc82bd33e4906c1954.jpg,Default,7/24/2023 1:35 PM,jguidry,27875929
3726455,No Sale Survey BROOKSHIRE'S FOOD (EASTLAND) #98,https://cdn.e8.co/JEC/S3Images/38f54fd3107e467556d6959ec7284c0a.jpg,Default,7/24/2023 1:58 PM,BBiberdorf,6438
3727430,No Sale Survey QT #761,,Default,7/25/2023 9:40 AM,gegbe,26990
3727396,No Sale Survey CHEVRON (WESLEY CHAPEL RD),https://cdn.e8.co/JEC/S3Images/717b189b60bae3715675048fab8178be.jpg,Default,7/25/2023 9:25 AM,vlockette,25209
3719838,No Sale Survey DOLLAR GENERAL #4011,https://cdn.e8.co/JEC/S3Images/15c300089396349043019d5b8c086b9a.jpg,Default,7/20/2023 10:59 AM,mgassett,26559
3719917,No Sale Survey BLIZZARD GRAB N GO,https://cdn.e8.co/JEC/S3Images/bb4f51e26ac5e26a1a7819920cd656ae.jpg,Default,7/20/2023 11:34 AM,ZPetty,27875332
3720460,No Sale Survey SITE ONE #682,https://cdn.e8.co/JEC/S3Images/d3c083503e1587ee2a533baa41fa3e41.jpg,Default,7/20/2023 2:31 PM,BGailey,27875984
3725432,Road closed for construction,https://cdn.e8.co/JEC/S3Images/07934b837d0e540e039a1f7573692562.jpg,Default,7/24/2023 8:26 AM,TBrooks,7960
3725606,No Sale Survey CVS #8419,https://cdn.e8.co/JEC/S3Images/7723ee354b7d68de632484a88f6644a7.jpg,Default,7/24/2023 9:16 AM,gegbe,21597
3725582,No Sale Survey XPRESS STOP (FOREST CREEK),https://cdn.e8.co/JEC/S3Images/886f9028c9d520824b073c6858bfd359.jpg,Default,7/24/2023 9:11 AM,TDecroix,27874260
3726450,No Sale Survey TAQUERIA RIO BRAVO (MIDLAND),https://cdn.e8.co/JEC/S3Images/84a4d6e1203d96a6f64c655adf8caf0b.jpg,Default,7/24/2023 1:57 PM,jduran,27875884
3726438,No Sale Survey GAS EXPRESS BP #124,https://cdn.e8.co/JEC/S3Images/43f6dbbcf117189bf5885bb069de0031.jpg,Default,7/24/2023 1:51 PM,vlockette,9446
3727393,No Sale Survey HEB #061 CENTRAL MARKET,,Default,7/25/2023 9:24 AM,dmiller,9705
3727434,No Sale Survey UNITED #540,,Default,7/25/2023 8:17 AM,dgarcia,1428
3727444,No Sale Survey MURPHY OIL #6960,,Default,7/25/2023 9:48 AM,mgassett,22194
3718352,Deliver on Friday,https://cdn.e8.co/JEC/S3Images/23a97ca8975c1c9ad9e766c1e11fc58b.jpg,Default,7/19/2023 12:22 PM,GStewart,5814
3718292,No Sale Survey TEXACO FOOD MART (DULUTH HWY),https://cdn.e8.co/JEC/S3Images/ef20973420b32489cc91fcdce911346a.jpg,Default,7/19/2023 11:56 AM,twillis,27016
3719484,No Sale Survey STEVES LIQUOR,https://cdn.e8.co/JEC/S3Images/5748b9bc1d837bb8734f4d5ef8027072.jpg,Default,7/20/2023 8:56 AM,JBetschart,9346
3719486,No Sale Survey ORANGE MARKET,https://cdn.e8.co/JEC/S3Images/a8617a01d9ae6232980030374c5787cf.jpg,Default,7/20/2023 8:59 AM,jorodriguez,9413
3719499,No Sale Survey HAPPY MART,https://cdn.e8.co/JEC/S3Images/11a158636264ca1b78ad8334b97bbf23.jpg,Default,7/20/2023 9:04 AM,lrussell,14018
3719672,No Sale Survey DOLLAR GENERAL #16198,https://cdn.e8.co/JEC/S3Images/e4616bc4f24c0c316b0bd85d4c2d8cb1.jpg,Default,7/20/2023 9:55 AM,WBerg,27868524
3719666,No Sale Survey TARGET #1982,https://cdn.e8.co/JEC/S3Images/cfc7149ca11f890f279ff68c6c5ba3c9.jpg,Default,7/20/2023 9:53 AM,cvasquez,9663
3720560,No Sale Survey ABOLENGO LLC,https://cdn.e8.co/JEC/S3Images/708ccb5971a1c1321defb2ee502f1eb4.jpg,Default,7/20/2023 2:59 PM,jduran,27875306
3722562,No Sale Survey LOWE'S #10,https://cdn.e8.co/JEC/S3Images/e98b5f5ab71ebe39d36a8a08f3da800c.jpg,Default,7/21/2023 6:15 PM,bgarnto,6236
3726304,No Sale Survey QUICK TRACK #51406,https://cdn.e8.co/JEC/S3Images/46d59a9cece2b02ddc88a58ecefb6ba0.jpg,Default,7/24/2023 1:11 PM,arico,27872057
3718344,No Sale Survey CVS #11099,https://cdn.e8.co/JEC/S3Images/4680a2308ab9778928855df6183e41b8.jpg,Default,7/19/2023 12:16 PM,rvelasquez,27871008
3719472,No Sale Survey BAIRD HOP IN,https://cdn.e8.co/JEC/S3Images/ba1501a937911f365a522be70008b961.jpg,Default,7/20/2023 8:57 AM,BBiberdorf,27874675
3719496,No Sale Survey HOP IN,https://cdn.e8.co/JEC/S3Images/0bc4faceba43537819dc3f6c826c7b03.jpg,Default,7/20/2023 9:02 AM,jbadaczewski,23340
3719739,No Sale Survey ALLSUP'S #102212,https://cdn.e8.co/JEC/S3Images/2f3e4a9dbf09d843d550d18442540904.jpg,Default,7/20/2023 10:16 AM,JFlores,27873571
3719696,No Sale Survey HOMETOWN LIQUOR (BROWNWOOD),https://cdn.e8.co/JEC/S3Images/9ba755bc6981024b0c399f90ebc3e6b6.jpg,Default,7/20/2023 10:00 AM,aferard,27875375
3720572,No Sale Survey SHOP N SAVE (WOODLAND AVE),https://cdn.e8.co/JEC/S3Images/1587a0a5afd1dd7857a133e2364b6ce5.jpg,Default,7/20/2023 3:10 PM,erodriguez,19573
3722238,No Sale Survey ESKIMO HUT SLIDE RD,https://cdn.e8.co/JEC/S3Images/063260a48b46cb36e43e88bdf10f6232.jpg,Default,7/21/2023 2:11 PM,JJackson,27867261
3722242,No Sale Survey CVS #7443,https://cdn.e8.co/JEC/S3Images/64ef67c358f038c405a74ddeff6386a0.jpg,Default,7/21/2023 2:16 PM,BBiberdorf,3544
3726790,No Sale Survey UNITED #506 FUEL CENTER,https://cdn.e8.co/JEC/S3Images/17bfa5a85fff5b283ab64f8e97da1d5d.jpg,Default,7/24/2023 4:49 PM,arico,27876232
3727581,No Sale Survey T/A TRAVEL CENTER #230,,Default,7/25/2023 10:14 AM,RRodriguez,7301
3719717,No Sale Survey CAPROCK CAFE (82ND),https://cdn.e8.co/JEC/S3Images/634dd5056e59a33c0719ce3b4de13998.jpg,Default,7/20/2023 10:13 AM,TTurner,7810
3719691,No Sale Survey BODEGA ON RIO,https://cdn.e8.co/JEC/S3Images/2b32d4fd349d9eabc0bca3ccb8e0e7eb.jpg,Default,7/20/2023 9:57 AM,jorodriguez,19501
3720618,No Sale Survey DOLLAR GENERAL #10709,https://cdn.e8.co/JEC/S3Images/2ff28691c9eb8b7a80a405d4b0fa5be0.jpg,Default,7/20/2023 5:02 PM,avelasquez,3691
3722205,Store was serviced earlier in the week,https://cdn.e8.co/JEC/S3Images/c543cd49e9d2bfb667bfba7b0b0c6ffa.jpg,Default,7/21/2023 1:59 PM,THamilton,21416
3725800,No Sale Survey RIO MARKET,https://cdn.e8.co/JEC/S3Images/e4eaa9393e785975fd42427379109f94.jpg,Default,7/24/2023 10:18 AM,rleblanc,8903
3726228,No Sale Survey ONE STOP #12,https://cdn.e8.co/JEC/S3Images/b14f8c4bfb3be11ffe9db1eba541bbd8.jpg,Default,7/24/2023 12:50 PM,jcryer,27873616
3726205,No Sale Survey 290 DINER,https://cdn.e8.co/JEC/S3Images/cdb0a4f072019e85b0d270f816166df8.jpg,Default,7/24/2023 12:36 PM,jorodriguez,27869574
3717317,No Sale Survey YESWAY #102396,https://cdn.e8.co/JEC/S3Images/53ca5d8617c7da12ee797503db272888.jpg,Default,7/19/2023 6:41 AM,arevilla,27869832
3717689,No Sale Survey CIRCLE M #64,https://cdn.e8.co/JEC/S3Images/837a4f85187cbdc15622c2d11c70aac5.jpg,Default,7/19/2023 8:43 AM,bbillingslea,26907
3719112,No Sale Survey CHATSWORTH FOOD,https://cdn.e8.co/JEC/S3Images/b96a68e81ded9b9d26955257322e1701.jpg,Default,7/20/2023 6:30 AM,PLauletta,278153
3719236,No Sale Survey PDS DUNWOODY,https://cdn.e8.co/JEC/S3Images/efe0ca1d7b07bddd4727e418f0c3d598.jpg,Default,7/20/2023 7:28 AM,tegbe,25581
3720116,No Sale Survey 3D FOOD MART,https://cdn.e8.co/JEC/S3Images/4cb1ee11cc072c8a7fe9ffa6df54739c.jpg,Default,7/20/2023 12:39 PM,amarsett,10038
3720062,No Sale Survey INGLES #408,https://cdn.e8.co/JEC/S3Images/897261c8ab6d322883dc523d9b9a0d39.jpg,Default,7/20/2023 12:34 PM,JStephens,22608
3722558,No Sale Survey DOLLAR GENERAL #8234,https://cdn.e8.co/JEC/S3Images/d4cf3884298205306de7b0612fe9258e.jpg,Default,7/21/2023 6:13 PM,bgarnto,7907
3725632,No Sale Survey DOLLAR GENERAL #4676,https://cdn.e8.co/JEC/S3Images/f2bfab2e1ccd62a68cb47bd2371d5868.jpg,Default,7/24/2023 8:49 AM,JRangel,7921
3726107,No Sale Survey INGLES #301,https://cdn.e8.co/JEC/S3Images/d3ea32991e92686010a12f17c9f39e67.jpg,Default,7/24/2023 12:01 PM,CBurke,23243
3726104,No Sale Survey SHELL FOOD MART (LAWRENCEVILLE SUWANNE),https://cdn.e8.co/JEC/S3Images/005cae1be22725df1d062e42449a7042.jpg,Default,7/24/2023 11:59 AM,kecollins,27870670
3726630,No Sale Survey LAWRENCE BROS. IGA #1390,https://cdn.e8.co/JEC/S3Images/bc54d9cedb2a2cbd5b5419a71c016907.jpg,Default,7/24/2023 2:55 PM,btrahan,6030
3726637,No Sale Survey DOLLAR GENERAL #13420,https://cdn.e8.co/JEC/S3Images/ff8894802bb81406a63576fc0419dd51.jpg,Default,7/24/2023 2:55 PM,JCarrillo,27863207
3727869,No Sale Survey MARKET AT THE GROVE,,Default,7/25/2023 11:52 AM,KBatye,27875344
3720074,No Sale Survey DISCOUNT MART (LAFAYETTE),https://cdn.e8.co/JEC/S3Images/9f65d3550156868b050120cc52edbe34.jpg,Default,7/20/2023 12:35 PM,JStephens,27875044
3726150,Needs flavors not on the truck. Request,https://cdn.e8.co/JEC/S3Images/ace222b72d4643be7e189de00a9a4ae0.jpg,Default,7/24/2023 12:13 PM,gdiaz,4435
3721979,Still No scanner,https://cdn.e8.co/JEC/S3Images/6b8993a9d85eed99672da7bfcf2690a2.jpg,Default,7/21/2023 12:51 PM,RuGonzales,277992
3722009,No Sale Survey ASIFA INC (BP),https://cdn.e8.co/JEC/S3Images/6e2117ae8076cbe060b569e2cd015bdd.jpg,Default,7/21/2023 12:53 PM,rwortman,25464
3718749,No Sale Survey DOLLAR GENERAL #9136,https://cdn.e8.co/JEC/S3Images/e0bc5dc266c78fdef2e3d433e913ed9f.jpg,Default,7/19/2023 2:50 PM,Ebullock,26553
3718730,No Sale Survey BUDDIES MARKET @ MLK,https://cdn.e8.co/JEC/S3Images/6b01dd53a94caf5d70f1aa6441504cb2.jpg,Default,7/19/2023 2:41 PM,ccarcel,8890
3718746,No Sale Survey DOLLAR GENERAL #14752,https://cdn.e8.co/JEC/S3Images/468657bf4b3f09bdf8111682c5c7147d.jpg,Default,7/19/2023 2:47 PM,btrahan,27864549
3720709,No Sale Survey FAMILY DOLLAR #12067,https://cdn.e8.co/JEC/S3Images/c8231910d42a09574f9283843138efcc.jpg,Default,7/21/2023 5:19 AM,aferard,27872832
3720735,No Sale Survey FAMILY DOLLAR #12209,https://cdn.e8.co/JEC/S3Images/2b3ed5e50140110b36b021f08abc43fa.jpg,Default,7/21/2023 5:53 AM,dmiller,27873053
3720736,No Sale Survey FAMILY DOLLAR #12209,https://cdn.e8.co/JEC/S3Images/5f4df46389753db194d0d7e45eb2cf6b.jpg,Default,7/21/2023 5:53 AM,dmiller,27873053
3721639,No Sale Survey DOLLAR GENERAL #24860,https://cdn.e8.co/JEC/S3Images/83af6e1065724fd2c009d31962ac5273.jpg,Default,7/21/2023 11:03 AM,CBlack,27875950
3721829,No Sale Survey GARELY'S MEXICAN RESTAURANT,https://cdn.e8.co/JEC/S3Images/bb0e762c673b19ea99ab3a5e60def48a.jpg,Default,7/21/2023 12:08 PM,jduran,27875304
3721966,No Sale Survey WALMART NEIGHBORHOOD MKT #5715,https://cdn.e8.co/JEC/S3Images/b99773e0a3d0dcc654765cf02c264ce8.jpg,Default,7/21/2023 12:49 PM,JFlores,27868388
3720009,No Sale Survey SPORTS BAR (UNIVERSITY),https://cdn.e8.co/JEC/S3Images/79a0cdca28501b308eda87e4f17d10bc.jpg,Default,7/20/2023 12:18 PM,jduran,27874638
3720014,No Sale Survey STOP N GO #2194,https://cdn.e8.co/JEC/S3Images/b1563df0e043c680222c102c58cd6eaa.jpg,Default,7/20/2023 12:20 PM,jodom,9365
3720010,No Sale Survey CLUB PATRON,https://cdn.e8.co/JEC/S3Images/79a72ab753e714044f5ab872c4a8fa05.jpg,Default,7/20/2023 12:19 PM,jduran,27871661
3720744,No Sale Survey TXB 68,https://cdn.e8.co/JEC/S3Images/0c6a2fdd67e3f56fa1ff40812338833c.jpg,Default,7/21/2023 5:54 AM,dmiller,27876163
3721636,No Sale Survey MAPLE MINIT SHOP (MAPLE RD SE),https://cdn.e8.co/JEC/S3Images/54051fb6f7272afe146f0951c955f02d.jpg,Default,7/21/2023 10:57 AM,BEdwards,27832
3721624,No Sale Survey GORDON FOOD SERVICES CHATGTANOOGA,https://cdn.e8.co/JEC/S3Images/58b5b3d15acadcfca88e2b73ba812b6f.jpg,Default,7/21/2023 10:56 AM,DLentz,27874662
3721805,No Sale Survey WALMART FUEL #7185,https://cdn.e8.co/JEC/S3Images/028f892710ea415b4bfb508c1e4b9c3f.jpg,Default,7/21/2023 12:02 PM,csanchez,27869764
3721825,No Sale Survey WALMART SUPERCENTER #7185,https://cdn.e8.co/JEC/S3Images/872e8244fcfbf35a5e9c8d10f8aedc9b.jpg,Default,7/21/2023 12:05 PM,csanchez,27869763
3725504,No Sale Survey ROYAL BLUE RAINEY,https://cdn.e8.co/JEC/S3Images/e866fb2ad5228f358a585d18155d842c.jpg,Default,7/24/2023 8:50 AM,erodriguez,27864707
3725748,No Sale Survey CPL RAY'S COFFEE (ANDREWS),https://cdn.e8.co/JEC/S3Images/9e2db445858cd0ff3ec4f50f5f93996d.jpg,Default,7/24/2023 9:59 AM,EBernard,27876147
3721841,No Sale Survey CIRCLE K #2704485,https://cdn.e8.co/JEC/S3Images/1186597770847df4791be0e3a9d34c75.jpg,Default,7/21/2023 12:12 PM,dgarcia,27875200
3721818,No Sale Survey YETI LIQUOR,https://cdn.e8.co/JEC/S3Images/c885f510194e37e0c28fff4f28a38109.jpg,Default,7/21/2023 12:03 PM,jperez,27875293
3717368,No Sale Survey ALLSUP'S #102301,https://cdn.e8.co/JEC/S3Images/917fec135d2ebd97e6fd6b060049500c.jpg,Default,7/19/2023 7:15 AM,btrahan,27873560
3718136,No Sale Survey JD'S SUPERMARKET #6,https://cdn.e8.co/JEC/S3Images/6c35e9acce0f1df3dbaa44da0ee325c0.jpg,Default,7/19/2023 10:20 AM,WBerg,27864037
3718816,No Sale Survey R & R #2,https://cdn.e8.co/JEC/S3Images/b8523c22b253ca8f3bc9baea43418bc3.jpg,Default,7/19/2023 3:25 PM,wboggs,16575
3719943,No Sale Survey SUWANEE SHELL USA INC,https://cdn.e8.co/JEC/S3Images/05fea21c43376f635a7101ba25cba64a.jpg,Default,7/20/2023 11:40 AM,kecollins,17693
3720377,No Sale Survey THE LIBRARY BAR (VIVA),https://cdn.e8.co/JEC/S3Images/64e1025f84730e47a4e38b2686506606.jpg,Default,7/20/2023 2:19 PM,TTurner,27871549
3720389,Not in compliance,https://cdn.e8.co/JEC/S3Images/16a1c75370c16129032f29ef5126aad4.jpg,Default,7/20/2023 2:21 PM,sadside,17292
3721582,No Sale Survey SKY MARKET,https://cdn.e8.co/JEC/S3Images/5c94010696b09f47f6bc0539a22cc805.jpg,Default,7/21/2023 10:27 AM,ccarcel,27875625
3718817,No Sale Survey R & R #2,https://cdn.e8.co/JEC/S3Images/8b14326b5eb8e8fe14df98258c8c6cda.jpg,Default,7/19/2023 3:24 PM,wboggs,16575
3718934,No Sale Survey BOLTON'S SELF SERVE #1,https://cdn.e8.co/JEC/S3Images/e2abab509fcfbcde51438d122fc8f8c9.jpg,Default,7/19/2023 4:44 PM,arico,7551
3719945,No Sale Survey SHELL FOOD MART (ALPHARETTA HW,https://cdn.e8.co/JEC/S3Images/03eebd7b48141e58c076db6640788775.jpg,Default,7/20/2023 11:43 AM,rmurillo,13068
3719955,No Sale Survey CORNER MARKET BP,https://cdn.e8.co/JEC/S3Images/2553f0a1594314d64fc4ab142a574f02.jpg,Default,7/20/2023 11:52 AM,hwalker,11949
3720381,No Sale Survey LUBBOCK BEER GARDEN,https://cdn.e8.co/JEC/S3Images/15afa77afcd41f79b8c541c813517ce1.jpg,Default,7/20/2023 2:20 PM,TTurner,27871569
3720385,No Sale Survey SAVAGE TAVERN,https://cdn.e8.co/JEC/S3Images/afd8ff84fbb67fbc8d3a54ec4c984fb7.jpg,Default,7/20/2023 2:20 PM,TTurner,27874575
3720373,No Sale Survey THE SODA SHACK,https://cdn.e8.co/JEC/S3Images/2f80bc03255c0df02439b4fd10e154b4.jpg,Default,7/20/2023 2:18 PM,JJackson,27872222
3720406,No Sale Survey CAL'S #2264,https://cdn.e8.co/JEC/S3Images/89706fb642f2f441013057cf41599105.jpg,Default,7/20/2023 2:30 PM,JFlores,27870459
3721192,No Sale Survey WALGREENS #7310,https://cdn.e8.co/JEC/S3Images/96e8fd6d843bb7b87096d93964327a2e.jpg,Default,7/21/2023 8:40 AM,tsewell,9612
3721191,No Sale Survey WALGREENS #7310,https://cdn.e8.co/JEC/S3Images/20c69dedd3c6583dba415d36b7e5d5cd.jpg,Default,7/21/2023 8:40 AM,tsewell,9612
3721563,No Sale Survey KENT KWIK #218,https://cdn.e8.co/JEC/S3Images/5783120d55dcb94be68e8d76c8435b8d.jpg,Default,7/21/2023 10:37 AM,jguidry,7086
3725232,No Sale Survey CHEVRON FOODMART TARA BLVD,https://cdn.e8.co/JEC/S3Images/99c9e72c67f4618855144fed9139d245.jpg,Default,7/24/2023 7:19 AM,mgassett,27864221
